Unnamed: 0,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,season,date,time,room,ta,hr,va
147,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,09:00:00,5,24.2,62.6,0.72
148,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,09:30:00,5,25.1,60.4,0.12
149,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,10:00:00,5,25.9,57.6,0.6
150,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,0.0,0,2021/7/23,10:30:00,5,26.2,55.8,0.72
151,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,11:00:00,5,26.3,54.2,1.08
152,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,11:30:00,5,26.4,53.2,0.6
153,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,0,2021/7/23,12:00:00,5,26.3,54.5,0.0
154,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,14:30:00,5,27.4,56.8,0.72
155,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,15:00:00,5,27.5,58.6,1.08
156,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,15:30:00,5,27.4,59.7,0.48
157,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,16:00:00,5,27.3,60.0,0.48
158,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,16:30:00,5,27.0,58.1,0.48
159,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,17:00:00,5,26.9,57.2,0.24
160,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,0,2021/7/23,17:30:00,5,26.8,56.9,0.84
1344,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,09:00:00,5,24.2,62.6,1.08
1345,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,09:30:00,5,25.1,60.4,0.12
1346,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,10:00:00,5,25.9,57.6,0.72
1347,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,10:30:00,5,26.2,55.8,1.2
1348,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,11:00:00,5,26.3,54.2,0.72
1349,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,11:30:00,5,26.4,53.2,0.24
1350,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,12:00:00,5,26.3,54.5,0.6
1351,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,14:30:00,5,27.4,56.8,0.72
1352,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,15:00:00,5,27.5,58.6,1.08
1353,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,15:30:00,5,27.4,59.7,0.84
1354,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,16:00:00,5,27.3,60.0,0.24
1355,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,2.0,0,2021/7/23,16:30:00,5,27.0,58.1,0.6
1356,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,17:00:00,5,26.9,57.2,0.84
1357,14.0,1.0,24.0,181.0,70.0,21.37,1.16,1.0,-1.0,1.0,1.0,0,2021/7/23,17:30:00,5,26.8,56.9,0.24
1743,17.0,0.0,23.0,160.0,51.0,19.92,0.67,1.0,-1.0,0.0,1.0,0,2021/7/23,09:00:00,1,23.2,69.0,0.96
1744,17.0,0.0,23.0,160.0,51.0,19.92,0.67,1.0,-1.0,0.0,1.0,0,2021/7/23,09:30:00,1,23.3,68.3,0.48
1745,17.0,0.0,23.0,160.0,51.0,19.92,0.67,1.0,-1.0,0.0,2.0,0,2021/7/23,10:00:00,1,23.8,70.7,0.24
