Unnamed: 0,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,season,date,time,room,ta,hr,va
112,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,09:00:00,5,22.41,16.4,0.96
113,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,09:30:00,5,22.34,18.3,0.6
114,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,10:00:00,5,25.23,19.1,0.0
115,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,10:30:00,5,25.02,19.7,0.24
116,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,11:00:00,5,24.15,19.8,0.84
117,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,11:30:00,5,23.5,20.1,0.72
118,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,0.0,1,2021/1/16,12:00:00,5,19.65,20.1,0.12
119,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,0.0,1,2021/1/16,14:30:00,5,21.08,18.1,0.12
120,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,15:00:00,5,25.3,18.1,0.96
121,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,1,2021/1/16,15:30:00,5,26.65,18.7,0.0
122,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,2.0,1,2021/1/16,16:00:00,5,27.18,19.9,0.24
123,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,16:30:00,5,22.32,20.4,0.6
124,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,17:00:00,5,23.59,20.4,0.84
125,2.0,1.0,21.0,176.0,56.0,18.08,1.02,2.0,0.0,-1.0,1.0,1,2021/1/16,17:30:00,5,22.26,20.1,1.08
656,7.0,1.0,24.0,183.0,60.0,17.92,2.37,0.0,-1.0,0.0,1.0,1,2021/1/16,09:00:00,5,22.8,16.4,1.2
657,7.0,1.0,24.0,183.0,60.0,17.92,2.37,0.0,-1.0,0.0,1.0,1,2021/1/16,09:30:00,5,23.2,18.3,0.36
644,7.0,1.0,24.0,183.0,60.0,17.92,2.37,0.0,-1.0,0.0,1.0,1,2021/1/16,10:00:00,5,23.5,19.1,1.2
